timestamp,company,application,log_level,endpoint,status_code,response_time_ms,message,user_id
18-08-2025 09:19,Wipro,Inventory,ERROR,/api/orders,502,999,Bad gateway,emp_4473
18-08-2025 09:20,Cognizant,ERP,ERROR,/api/orders,401,1072,Unauthorized access attempt,emp_5755
18-08-2025 09:21,Wipro,Finance,INFO,/api/tickets,200,2778,Request Successfull,emp_5681
18-08-2025 09:22,HCL,HRMS,DEBUG,/api/orders,200,1976,Request Successfull,emp_6360
18-08-2025 09:23,Wipro,HRMS,INFO,/api/invoice,200,577,Request Successfull,emp_5926
18-08-2025 09:24,IBM,Ticketing,INFO,/api/invoice,200,1121,Request Successfull,emp_7938
18-08-2025 09:25,Infosys,Finance,ERROR,/api/employees,404,2902,Resource not found,emp_9644
18-08-2025 09:26,Accenture,Finance,ERROR,/api/employees,404,2737,Resource not found,emp_5829
18-08-2025 09:27,Infosys,API-Gateway,INFO,/api/logout,200,2320,Request Successfull,emp_3991
18-08-2025 09:28,Accenture,HRMS,ERROR,/api/attendence,503,643,Service unavailable,emp_5093
18-08-2025 09:29,Wipro,Ticketing,ERROR,/api/invoice,400,2640,Bad request - Invalid Input,emp_9780
18-08-2025 09:30,Infosys,ERP,ERROR,/api/tickets,502,886,Bad gateway,emp_4232
18-08-2025 09:31,Tech Mahindra,ERP,WARN,/api/orders,200,2515,Request Successfull,emp_9317
18-08-2025 09:32,IBM,CRM,ERROR,/api/tickets,401,2071,Unauthorized access attempt,emp_3933
18-08-2025 09:33,IBM,CRM,ERROR,/api/payrolls,401,2840,Unauthorized access attempt,emp_3357
18-08-2025 09:34,Infosys,API-Gateway,ERROR,/api/employees,404,2688,Resource not found,emp_4452
18-08-2025 09:35,IBM,Finance,ERROR,/api/attendence,403,933,Forbidden resource access,emp_2167
18-08-2025 09:36,Tcs,CRM,ERROR,/api/invoice,503,1001,Service unavailable,emp_4539
18-08-2025 09:37,IBM,Ticketing,ERROR,/api/logout,400,2729,Bad request - Invalid Input,emp_6473
18-08-2025 09:38,Tcs,Finance,INFO,/api/login,200,515,Request Successfull,emp_7217
18-08-2025 09:39,Infosys,Ticketing,ERROR,/api/attendence,404,586,Resource not found,emp_3982
18-08-2025 09:40,IBM,Inventory,INFO,/api/invoice,200,1858,Request Successfull,emp_2736
18-08-2025 09:41,Cognizant,Finance,ERROR,/api/orders,404,527,Resource not found,emp_3337
18-08-2025 09:42,Tech Mahindra,Ticketing,ERROR,/api/attendence,502,1675,Bad gateway,emp_9476
18-08-2025 09:43,IBM,Finance,ERROR,/api/logout,503,2284,Service unavailable,emp_5058
18-08-2025 09:44,Accenture,API-Gateway,ERROR,/api/invoice,503,2906,Service unavailable,emp_7117
18-08-2025 09:45,Cognizant,CRM,INFO,/api/invoice,200,1280,Request Successfull,emp_5824
18-08-2025 09:46,Infosys,Ticketing,WARN,/api/payrolls,200,439,Request Successfull,emp_4937
18-08-2025 09:47,Cognizant,CRM,ERROR,/api/attendence,400,256,Bad request - Invalid Input,emp_9213
18-08-2025 09:48,IBM,HRMS,ERROR,/api/tickets,502,1627,Bad gateway,emp_3044
18-08-2025 09:49,Wipro,API-Gateway,INFO,/api/employees,200,230,Request Successfull,emp_1045
18-08-2025 09:50,Wipro,CRM,ERROR,/api/orders,403,2454,Forbidden resource access,emp_2255
18-08-2025 09:51,Wipro,Inventory,INFO,/api/employees,200,54,Request Successfull,emp_5827
18-08-2025 09:52,Wipro,Finance,DEBUG,/api/orders,200,2119,Request Successfull,emp_1185
18-08-2025 09:53,Tcs,ERP,WARN,/api/orders,200,184,Request Successfull,emp_5374
18-08-2025 09:54,Infosys,ERP,INFO,/api/tickets,200,2240,Request Successfull,emp_7517
18-08-2025 09:55,HCL,ERP,ERROR,/api/orders,503,2600,Service unavailable,emp_1712
18-08-2025 09:56,IBM,HRMS,ERROR,/api/invoice,404,1815,Resource not found,emp_5200
18-08-2025 09:57,Accenture,Inventory,INFO,/api/orders,200,2675,Request Successfull,emp_3879
18-08-2025 09:58,Tcs,HRMS,ERROR,/api/attendence,401,1424,Unauthorized access attempt,emp_2273
18-08-2025 09:59,Tech Mahindra,Inventory,DEBUG,/api/tickets,200,2549,Request Successfull,emp_4911
18-08-2025 10:00,IBM,HRMS,ERROR,/api/payrolls,400,1377,Bad request - Invalid Input,emp_1759
18-08-2025 10:01,Wipro,HRMS,ERROR,/api/attendence,502,1817,Bad gateway,emp_3665
18-08-2025 10:02,Accenture,ERP,ERROR,/api/orders,400,1368,Bad request - Invalid Input,emp_5897
18-08-2025 10:03,Tech Mahindra,Inventory,ERROR,/api/employees,404,2684,Resource not found,emp_8506
18-08-2025 10:04,Accenture,CRM,INFO,/api/invoice,200,237,Request Successfull,emp_9188
18-08-2025 10:05,Tech Mahindra,HRMS,ERROR,/api/login,502,1872,Bad gateway,emp_1137
18-08-2025 10:06,Accenture,Ticketing,ERROR,/api/tickets,400,563,Bad request - Invalid Input,emp_4239
18-08-2025 10:07,Accenture,API-Gateway,ERROR,/api/invoice,503,1958,Service unavailable,emp_4173
18-08-2025 10:08,Wipro,Ticketing,DEBUG,/api/employees,200,164,Request Successfull,emp_1600
18-08-2025 10:09,HCL,API-Gateway,ERROR,/api/attendence,401,1097,Unauthorized access attempt,emp_5265
18-08-2025 10:10,Accenture,Finance,DEBUG,/api/orders,200,750,Request Successfull,emp_8601
18-08-2025 10:11,Tcs,CRM,DEBUG,/api/employees,200,772,Request Successfull,emp_2154
18-08-2025 10:12,Cognizant,HRMS,ERROR,/api/logout,500,1589,Internal server error,emp_7814
18-08-2025 10:13,HCL,Finance,ERROR,/api/attendence,404,1561,Resource not found,emp_3530
18-08-2025 10:14,Wipro,Inventory,ERROR,/api/tickets,400,1978,Bad request - Invalid Input,emp_5071
18-08-2025 10:15,Accenture,API-Gateway,ERROR,/api/employees,404,1185,Resource not found,emp_4291
18-08-2025 10:16,IBM,CRM,ERROR,/api/invoice,401,1994,Unauthorized access attempt,emp_5029
18-08-2025 10:17,Tech Mahindra,Inventory,ERROR,/api/invoice,503,1836,Service unavailable,emp_7523
18-08-2025 10:18,Wipro,HRMS,ERROR,/api/tickets,404,2489,Resource not found,emp_7991
18-08-2025 10:19,Infosys,Ticketing,ERROR,/api/logout,401,2195,Unauthorized access attempt,emp_4190
18-08-2025 10:20,Wipro,Inventory,ERROR,/api/attendence,403,99,Forbidden resource access,emp_4551
18-08-2025 10:21,Tech Mahindra,CRM,ERROR,/api/logout,503,444,Service unavailable,emp_3267
18-08-2025 10:22,Wipro,Inventory,ERROR,/api/invoice,502,167,Bad gateway,emp_1595
18-08-2025 10:23,Tech Mahindra,API-Gateway,INFO,/api/attendence,200,800,Request Successfull,emp_2302
18-08-2025 10:24,Wipro,Inventory,DEBUG,/api/login,200,1430,Request Successfull,emp_6801
18-08-2025 10:25,IBM,Ticketing,ERROR,/api/invoice,401,2666,Unauthorized access attempt,emp_6879
18-08-2025 10:26,Wipro,ERP,ERROR,/api/attendence,503,236,Service unavailable,emp_4363
18-08-2025 10:27,IBM,Finance,WARN,/api/employees,200,2331,Request Successfull,emp_6391
18-08-2025 10:28,Tcs,Ticketing,ERROR,/api/payrolls,401,2803,Unauthorized access attempt,emp_8144
18-08-2025 10:29,Tech Mahindra,ERP,WARN,/api/login,200,1361,Request Successfull,emp_8088
18-08-2025 10:30,HCL,ERP,ERROR,/api/invoice,404,2755,Resource not found,emp_5845
18-08-2025 10:31,Cognizant,Ticketing,ERROR,/api/logout,502,54,Bad gateway,emp_8513
18-08-2025 10:32,IBM,Ticketing,INFO,/api/logout,200,175,Request Successfull,emp_6623
18-08-2025 10:33,Wipro,Inventory,INFO,/api/login,200,1544,Request Successfull,emp_1947
18-08-2025 10:34,Wipro,Inventory,ERROR,/api/logout,400,848,Bad request - Invalid Input,emp_5712
18-08-2025 10:35,Wipro,HRMS,ERROR,/api/logout,502,2895,Bad gateway,emp_6131
18-08-2025 10:36,Tech Mahindra,API-Gateway,ERROR,/api/orders,502,2696,Bad gateway,emp_4592
18-08-2025 10:37,Cognizant,ERP,ERROR,/api/login,403,458,Forbidden resource access,emp_7746
18-08-2025 10:38,Wipro,ERP,ERROR,/api/tickets,500,402,Internal server error,emp_1860
18-08-2025 10:39,HCL,Finance,ERROR,/api/payrolls,502,1849,Bad gateway,emp_3479
18-08-2025 10:40,IBM,Finance,DEBUG,/api/attendence,200,2290,Request Successfull,emp_9802
18-08-2025 10:41,Accenture,CRM,ERROR,/api/tickets,400,1511,Bad request - Invalid Input,emp_4154
18-08-2025 10:42,Infosys,CRM,WARN,/api/employees,200,438,Request Successfull,emp_2647
18-08-2025 10:43,IBM,CRM,ERROR,/api/payrolls,502,206,Bad gateway,emp_2343
18-08-2025 10:44,Infosys,CRM,ERROR,/api/employees,503,2920,Service unavailable,emp_9167
18-08-2025 10:45,Tcs,HRMS,WARN,/api/invoice,200,1109,Request Successfull,emp_8230
18-08-2025 10:46,Accenture,Ticketing,ERROR,/api/payrolls,502,1667,Bad gateway,emp_3747
18-08-2025 10:47,IBM,CRM,ERROR,/api/payrolls,404,969,Resource not found,emp_4647
18-08-2025 10:48,Tech Mahindra,Ticketing,ERROR,/api/logout,404,735,Resource not found,emp_2656
18-08-2025 10:49,Tcs,CRM,ERROR,/api/orders,500,514,Internal server error,emp_1362
18-08-2025 10:50,HCL,Finance,ERROR,/api/login,404,2928,Resource not found,emp_2790
18-08-2025 10:51,Wipro,Inventory,INFO,/api/orders,200,2786,Request Successfull,emp_8516
18-08-2025 10:52,Infosys,HRMS,INFO,/api/invoice,200,1852,Request Successfull,emp_9498
18-08-2025 10:53,Accenture,Ticketing,ERROR,/api/tickets,503,511,Service unavailable,emp_2776
18-08-2025 10:54,Cognizant,Inventory,DEBUG,/api/tickets,200,2269,Request Successfull,emp_9162
18-08-2025 10:55,Wipro,HRMS,WARN,/api/logout,200,2981,Request Successfull,emp_9700
18-08-2025 10:56,Accenture,ERP,ERROR,/api/logout,401,2663,Unauthorized access attempt,emp_3101
18-08-2025 10:57,Wipro,Finance,DEBUG,/api/orders,200,668,Request Successfull,emp_8048
18-08-2025 10:58,Accenture,API-Gateway,ERROR,/api/attendence,404,1272,Resource not found,emp_4318
18-08-2025 10:59,IBM,HRMS,ERROR,/api/payrolls,502,2538,Bad gateway,emp_1619
18-08-2025 11:00,Accenture,API-Gateway,ERROR,/api/orders,503,1381,Service unavailable,emp_5689
18-08-2025 11:01,Tech Mahindra,Inventory,INFO,/api/employees,200,2571,Request Successfull,emp_1622
18-08-2025 11:02,Tcs,CRM,ERROR,/api/attendence,404,1534,Resource not found,emp_3105
18-08-2025 11:03,Tech Mahindra,HRMS,WARN,/api/orders,200,1549,Request Successfull,emp_7404
18-08-2025 11:04,Tech Mahindra,Finance,INFO,/api/orders,200,1222,Request Successfull,emp_4046
18-08-2025 11:05,Tcs,API-Gateway,INFO,/api/invoice,200,1523,Request Successfull,emp_9862
18-08-2025 11:06,Tcs,HRMS,DEBUG,/api/payrolls,200,1776,Request Successfull,emp_5490
18-08-2025 11:07,Tcs,Inventory,ERROR,/api/logout,503,2649,Service unavailable,emp_5942
18-08-2025 11:08,Tech Mahindra,Finance,ERROR,/api/login,503,2928,Service unavailable,emp_7571
18-08-2025 11:09,HCL,CRM,ERROR,/api/attendence,404,2121,Resource not found,emp_2241
18-08-2025 11:10,Accenture,CRM,ERROR,/api/login,400,2540,Bad request - Invalid Input,emp_5866
18-08-2025 11:11,Cognizant,Inventory,ERROR,/api/login,400,1423,Bad request - Invalid Input,emp_3846
18-08-2025 11:12,IBM,CRM,INFO,/api/employees,200,2174,Request Successfull,emp_4222
18-08-2025 11:13,IBM,Finance,ERROR,/api/attendence,500,1935,Internal server error,emp_2809
18-08-2025 11:14,Tech Mahindra,Inventory,DEBUG,/api/invoice,200,407,Request Successfull,emp_1198
18-08-2025 11:15,Tcs,ERP,ERROR,/api/tickets,500,1010,Internal server error,emp_4453
18-08-2025 11:16,Tech Mahindra,Ticketing,DEBUG,/api/orders,200,985,Request Successfull,emp_4568
18-08-2025 11:17,Tech Mahindra,Inventory,WARN,/api/logout,200,2483,Request Successfull,emp_3800
18-08-2025 11:18,IBM,ERP,DEBUG,/api/employees,200,1769,Request Successfull,emp_4472
18-08-2025 11:19,Wipro,Inventory,ERROR,/api/tickets,400,2598,Bad request - Invalid Input,emp_3985
18-08-2025 11:20,Wipro,HRMS,ERROR,/api/tickets,502,500,Bad gateway,emp_2358
18-08-2025 11:21,Tcs,ERP,ERROR,/api/attendence,500,331,Internal server error,emp_4386
18-08-2025 11:22,Wipro,Finance,ERROR,/api/tickets,400,2532,Bad request - Invalid Input,emp_7598
18-08-2025 11:23,HCL,CRM,DEBUG,/api/invoice,200,1052,Request Successfull,emp_7579
18-08-2025 11:24,Infosys,API-Gateway,ERROR,/api/login,401,1669,Unauthorized access attempt,emp_1033
18-08-2025 11:25,Wipro,API-Gateway,INFO,/api/login,200,2254,Request Successfull,emp_8853
18-08-2025 11:26,Cognizant,Finance,ERROR,/api/orders,503,289,Service unavailable,emp_6980
18-08-2025 11:27,IBM,ERP,INFO,/api/login,200,1927,Request Successfull,emp_5168
18-08-2025 11:28,Infosys,HRMS,ERROR,/api/payrolls,401,1337,Unauthorized access attempt,emp_2505
18-08-2025 11:29,Accenture,ERP,WARN,/api/orders,200,568,Request Successfull,emp_9576
18-08-2025 11:30,Tech Mahindra,Inventory,INFO,/api/invoice,200,659,Request Successfull,emp_8700
18-08-2025 11:31,Cognizant,Finance,ERROR,/api/attendence,503,941,Service unavailable,emp_1182
18-08-2025 11:32,Tech Mahindra,API-Gateway,INFO,/api/login,200,2499,Request Successfull,emp_4154
18-08-2025 11:33,HCL,CRM,DEBUG,/api/login,200,573,Request Successfull,emp_2331
18-08-2025 11:34,Tech Mahindra,HRMS,ERROR,/api/orders,403,2044,Forbidden resource access,emp_2633
18-08-2025 11:35,Tech Mahindra,Finance,INFO,/api/orders,200,2075,Request Successfull,emp_5005
18-08-2025 11:36,Cognizant,Finance,ERROR,/api/tickets,401,1377,Unauthorized access attempt,emp_1887
18-08-2025 11:37,Accenture,HRMS,ERROR,/api/orders,401,1005,Unauthorized access attempt,emp_3175
18-08-2025 11:38,HCL,Inventory,ERROR,/api/payrolls,502,2185,Bad gateway,emp_2512
18-08-2025 11:39,Infosys,Finance,ERROR,/api/logout,400,2409,Bad request - Invalid Input,emp_1190
18-08-2025 11:40,Wipro,Finance,WARN,/api/employees,200,242,Request Successfull,emp_8898
18-08-2025 11:41,Tcs,CRM,ERROR,/api/employees,401,1501,Unauthorized access attempt,emp_8301
18-08-2025 11:42,IBM,Inventory,ERROR,/api/orders,502,2476,Bad gateway,emp_3216
18-08-2025 11:43,Tech Mahindra,Inventory,ERROR,/api/employees,500,1058,Internal server error,emp_6403
18-08-2025 11:44,Infosys,HRMS,WARN,/api/employees,200,2273,Request Successfull,emp_2787
18-08-2025 11:45,Accenture,Finance,ERROR,/api/tickets,503,535,Service unavailable,emp_9790
18-08-2025 11:46,IBM,Ticketing,ERROR,/api/employees,401,2143,Unauthorized access attempt,emp_2234
18-08-2025 11:47,Infosys,ERP,INFO,/api/employees,200,2178,Request Successfull,emp_7323
18-08-2025 11:48,Cognizant,Finance,ERROR,/api/orders,503,215,Service unavailable,emp_1571
18-08-2025 11:49,Cognizant,API-Gateway,DEBUG,/api/logout,200,2818,Request Successfull,emp_5438
18-08-2025 11:50,IBM,Finance,ERROR,/api/login,500,2879,Internal server error,emp_5941
18-08-2025 11:51,HCL,CRM,ERROR,/api/payrolls,500,2493,Internal server error,emp_2313
18-08-2025 11:52,Cognizant,Finance,ERROR,/api/tickets,500,418,Internal server error,emp_5454
18-08-2025 11:53,HCL,ERP,ERROR,/api/logout,502,2491,Bad gateway,emp_1696
18-08-2025 11:54,Tech Mahindra,Inventory,ERROR,/api/payrolls,502,1368,Bad gateway,emp_6429
18-08-2025 11:55,Tcs,CRM,INFO,/api/orders,200,1511,Request Successfull,emp_6235
18-08-2025 11:56,Tech Mahindra,Inventory,ERROR,/api/invoice,404,489,Resource not found,emp_1313
18-08-2025 11:57,HCL,Ticketing,ERROR,/api/payrolls,404,824,Resource not found,emp_7818
18-08-2025 11:58,Accenture,Ticketing,DEBUG,/api/tickets,200,1034,Request Successfull,emp_5290
18-08-2025 11:59,IBM,Inventory,DEBUG,/api/attendence,200,235,Request Successfull,emp_8329
18-08-2025 12:00,HCL,Ticketing,ERROR,/api/payrolls,403,2830,Forbidden resource access,emp_8363
18-08-2025 12:01,Cognizant,ERP,WARN,/api/attendence,200,1244,Request Successfull,emp_6410
18-08-2025 12:02,Cognizant,Finance,ERROR,/api/invoice,500,549,Internal server error,emp_5608
18-08-2025 12:03,Infosys,HRMS,DEBUG,/api/attendence,200,2187,Request Successfull,emp_3871
18-08-2025 12:04,Tcs,Ticketing,DEBUG,/api/invoice,200,1252,Request Successfull,emp_4398
18-08-2025 12:05,Cognizant,Finance,INFO,/api/employees,200,2098,Request Successfull,emp_4168
18-08-2025 12:06,Tcs,HRMS,ERROR,/api/orders,404,2303,Resource not found,emp_8728
18-08-2025 12:07,Accenture,Finance,ERROR,/api/employees,500,2063,Internal server error,emp_3939
18-08-2025 12:08,Tech Mahindra,ERP,ERROR,/api/orders,401,463,Unauthorized access attempt,emp_5902
18-08-2025 12:09,Tech Mahindra,API-Gateway,ERROR,/api/payrolls,502,1721,Bad gateway,emp_6792
18-08-2025 12:10,HCL,Inventory,ERROR,/api/login,403,1540,Forbidden resource access,emp_2259
18-08-2025 12:11,Cognizant,Inventory,ERROR,/api/logout,400,2387,Bad request - Invalid Input,emp_8806
18-08-2025 12:12,IBM,Inventory,WARN,/api/employees,200,2202,Request Successfull,emp_3070
18-08-2025 12:13,Infosys,API-Gateway,ERROR,/api/tickets,401,1922,Unauthorized access attempt,emp_5889
18-08-2025 12:14,IBM,API-Gateway,ERROR,/api/payrolls,502,2078,Bad gateway,emp_6978
18-08-2025 12:15,Tech Mahindra,API-Gateway,ERROR,/api/employees,503,2392,Service unavailable,emp_6602
18-08-2025 12:16,Tcs,Inventory,ERROR,/api/attendence,502,1296,Bad gateway,emp_6751
18-08-2025 12:17,Tech Mahindra,API-Gateway,DEBUG,/api/tickets,200,1697,Request Successfull,emp_6054
18-08-2025 12:18,HCL,ERP,ERROR,/api/login,403,1630,Forbidden resource access,emp_9745
18-08-2025 12:19,Accenture,Inventory,WARN,/api/employees,200,1272,Request Successfull,emp_2740
18-08-2025 12:20,Tech Mahindra,API-Gateway,ERROR,/api/payrolls,500,2580,Internal server error,emp_9894
18-08-2025 12:21,Cognizant,ERP,ERROR,/api/invoice,403,690,Forbidden resource access,emp_3928
18-08-2025 12:22,Tech Mahindra,Ticketing,INFO,/api/employees,200,2754,Request Successfull,emp_7076
18-08-2025 12:23,Wipro,Ticketing,DEBUG,/api/invoice,200,112,Request Successfull,emp_8761
18-08-2025 12:24,HCL,ERP,ERROR,/api/attendence,401,1376,Unauthorized access attempt,emp_5005
18-08-2025 12:25,HCL,Ticketing,INFO,/api/orders,200,2918,Request Successfull,emp_4818
18-08-2025 12:26,Infosys,Finance,ERROR,/api/employees,503,943,Service unavailable,emp_3623
18-08-2025 12:27,IBM,ERP,ERROR,/api/invoice,503,1780,Service unavailable,emp_7686
18-08-2025 12:28,Tech Mahindra,Ticketing,ERROR,/api/logout,502,2737,Bad gateway,emp_3054
18-08-2025 12:29,Cognizant,Inventory,ERROR,/api/logout,403,1939,Forbidden resource access,emp_1532
18-08-2025 12:30,HCL,CRM,ERROR,/api/orders,400,2754,Bad request - Invalid Input,emp_2883
18-08-2025 12:31,Cognizant,ERP,ERROR,/api/attendence,403,299,Forbidden resource access,emp_3626
18-08-2025 12:32,Wipro,HRMS,INFO,/api/tickets,200,567,Request Successfull,emp_5200
18-08-2025 12:33,IBM,Inventory,WARN,/api/logout,200,1480,Request Successfull,emp_4947
18-08-2025 12:34,Wipro,API-Gateway,ERROR,/api/attendence,500,1033,Internal server error,emp_1652
18-08-2025 12:35,Wipro,API-Gateway,ERROR,/api/orders,503,293,Service unavailable,emp_6738
18-08-2025 12:36,Wipro,HRMS,INFO,/api/orders,200,490,Request Successfull,emp_1867
18-08-2025 12:37,Tcs,Finance,DEBUG,/api/logout,200,1857,Request Successfull,emp_3930
18-08-2025 12:38,Accenture,Inventory,ERROR,/api/logout,502,1070,Bad gateway,emp_7889
18-08-2025 12:39,Tech Mahindra,ERP,WARN,/api/logout,200,2143,Request Successfull,emp_3175
18-08-2025 12:40,Tech Mahindra,Ticketing,WARN,/api/login,200,68,Request Successfull,emp_6064
18-08-2025 12:41,HCL,API-Gateway,DEBUG,/api/invoice,200,2415,Request Successfull,emp_7584
18-08-2025 12:42,Accenture,CRM,INFO,/api/payrolls,200,2792,Request Successfull,emp_1844
18-08-2025 12:43,Wipro,Ticketing,DEBUG,/api/login,200,2273,Request Successfull,emp_8177
18-08-2025 12:44,Accenture,Inventory,ERROR,/api/logout,404,404,Resource not found,emp_5881
18-08-2025 12:45,Tech Mahindra,Ticketing,WARN,/api/tickets,200,2464,Request Successfull,emp_8730
18-08-2025 12:46,Wipro,Finance,ERROR,/api/logout,403,2891,Forbidden resource access,emp_9294
18-08-2025 12:47,IBM,ERP,ERROR,/api/login,503,1187,Service unavailable,emp_6188
18-08-2025 12:48,IBM,ERP,ERROR,/api/orders,502,2746,Bad gateway,emp_9318
18-08-2025 12:49,Accenture,API-Gateway,ERROR,/api/orders,404,696,Resource not found,emp_6749
18-08-2025 12:50,Accenture,API-Gateway,DEBUG,/api/invoice,200,1069,Request Successfull,emp_5609
18-08-2025 12:51,Tech Mahindra,HRMS,DEBUG,/api/invoice,200,943,Request Successfull,emp_9470
18-08-2025 12:52,Accenture,Ticketing,DEBUG,/api/invoice,200,418,Request Successfull,emp_9265
18-08-2025 12:53,Tcs,Ticketing,ERROR,/api/attendence,403,1433,Forbidden resource access,emp_3621
18-08-2025 12:54,Cognizant,Ticketing,DEBUG,/api/login,200,2930,Request Successfull,emp_2443
18-08-2025 12:55,Tcs,Inventory,ERROR,/api/employees,404,2306,Resource not found,emp_4295
18-08-2025 12:56,IBM,Inventory,DEBUG,/api/employees,200,135,Request Successfull,emp_4852
18-08-2025 12:57,HCL,API-Gateway,WARN,/api/payrolls,200,431,Request Successfull,emp_5917
18-08-2025 12:58,HCL,HRMS,INFO,/api/orders,200,1819,Request Successfull,emp_1937
18-08-2025 12:59,Wipro,Inventory,ERROR,/api/orders,401,82,Unauthorized access attempt,emp_8172
18-08-2025 13:00,HCL,Ticketing,ERROR,/api/attendence,503,239,Service unavailable,emp_7796
18-08-2025 13:01,Accenture,Inventory,ERROR,/api/orders,503,1809,Service unavailable,emp_2781
18-08-2025 13:02,Tech Mahindra,Ticketing,ERROR,/api/payrolls,403,551,Forbidden resource access,emp_7936
18-08-2025 13:03,Tech Mahindra,Finance,ERROR,/api/employees,404,563,Resource not found,emp_3417
18-08-2025 13:04,Accenture,Inventory,ERROR,/api/attendence,503,1170,Service unavailable,emp_6842
18-08-2025 13:05,HCL,ERP,ERROR,/api/invoice,404,2654,Resource not found,emp_2812
18-08-2025 13:06,Cognizant,Ticketing,ERROR,/api/payrolls,502,310,Bad gateway,emp_9685
18-08-2025 13:07,Tech Mahindra,Ticketing,ERROR,/api/orders,404,509,Resource not found,emp_6098
18-08-2025 13:08,Tcs,Inventory,WARN,/api/tickets,200,1742,Request Successfull,emp_3531
18-08-2025 13:09,Infosys,Ticketing,DEBUG,/api/attendence,200,2825,Request Successfull,emp_9521
18-08-2025 13:10,Tcs,HRMS,INFO,/api/payrolls,200,1891,Request Successfull,emp_6030
18-08-2025 13:11,Tech Mahindra,Finance,DEBUG,/api/tickets,200,1047,Request Successfull,emp_2564
18-08-2025 13:12,Cognizant,Inventory,ERROR,/api/payrolls,500,661,Internal server error,emp_6979
18-08-2025 13:13,Cognizant,CRM,WARN,/api/login,200,2991,Request Successfull,emp_2898
18-08-2025 13:14,Wipro,HRMS,WARN,/api/login,200,2456,Request Successfull,emp_8154
18-08-2025 13:15,Cognizant,CRM,ERROR,/api/payrolls,503,2882,Service unavailable,emp_6205
18-08-2025 13:16,Tcs,HRMS,INFO,/api/login,200,1813,Request Successfull,emp_8871
18-08-2025 13:17,Tech Mahindra,Finance,ERROR,/api/tickets,401,2221,Unauthorized access attempt,emp_7845
18-08-2025 13:18,Infosys,Finance,ERROR,/api/employees,502,1387,Bad gateway,emp_8189
18-08-2025 13:19,Infosys,HRMS,ERROR,/api/tickets,500,645,Internal server error,emp_5716
18-08-2025 13:20,Tcs,Ticketing,WARN,/api/payrolls,200,2987,Request Successfull,emp_4296
18-08-2025 13:21,Infosys,CRM,ERROR,/api/attendence,502,174,Bad gateway,emp_5011
18-08-2025 13:22,Tcs,API-Gateway,ERROR,/api/employees,500,2944,Internal server error,emp_1515
18-08-2025 13:23,IBM,Finance,ERROR,/api/payrolls,500,1005,Internal server error,emp_5230
18-08-2025 13:24,Accenture,CRM,ERROR,/api/logout,403,2498,Forbidden resource access,emp_6069
18-08-2025 13:25,Tech Mahindra,CRM,ERROR,/api/attendence,403,2031,Forbidden resource access,emp_3926
18-08-2025 13:26,Infosys,ERP,ERROR,/api/invoice,403,2449,Forbidden resource access,emp_5823
18-08-2025 13:27,Cognizant,ERP,ERROR,/api/tickets,401,472,Unauthorized access attempt,emp_9688
18-08-2025 13:28,Cognizant,Ticketing,ERROR,/api/payrolls,404,635,Resource not found,emp_6703
18-08-2025 13:29,Tcs,Ticketing,INFO,/api/invoice,200,660,Request Successfull,emp_4315
18-08-2025 13:30,HCL,CRM,INFO,/api/employees,200,1344,Request Successfull,emp_9756
18-08-2025 13:31,Cognizant,API-Gateway,WARN,/api/invoice,200,993,Request Successfull,emp_2142
18-08-2025 13:32,HCL,HRMS,DEBUG,/api/payrolls,200,1758,Request Successfull,emp_1111
18-08-2025 13:33,Tech Mahindra,CRM,ERROR,/api/payrolls,401,2855,Unauthorized access attempt,emp_3385
18-08-2025 13:34,Tcs,CRM,DEBUG,/api/tickets,200,1550,Request Successfull,emp_9150
18-08-2025 13:35,Infosys,CRM,ERROR,/api/logout,500,1035,Internal server error,emp_1688
18-08-2025 13:36,Infosys,CRM,ERROR,/api/tickets,502,237,Bad gateway,emp_9404
18-08-2025 13:37,IBM,HRMS,WARN,/api/orders,200,1691,Request Successfull,emp_1309
18-08-2025 13:38,IBM,CRM,INFO,/api/payrolls,200,696,Request Successfull,emp_7782
18-08-2025 13:39,IBM,Inventory,WARN,/api/payrolls,200,2436,Request Successfull,emp_6442
18-08-2025 13:40,Wipro,API-Gateway,ERROR,/api/employees,400,1743,Bad request - Invalid Input,emp_4806
18-08-2025 13:41,Accenture,Finance,DEBUG,/api/tickets,200,2427,Request Successfull,emp_1914
18-08-2025 13:42,Tech Mahindra,CRM,ERROR,/api/logout,400,386,Bad request - Invalid Input,emp_7533
18-08-2025 13:43,Accenture,Ticketing,ERROR,/api/logout,401,2332,Unauthorized access attempt,emp_4186
18-08-2025 13:44,Tcs,HRMS,ERROR,/api/invoice,503,1125,Service unavailable,emp_5795
18-08-2025 13:45,Accenture,Finance,DEBUG,/api/orders,200,2075,Request Successfull,emp_3202
18-08-2025 13:46,Cognizant,Finance,WARN,/api/payrolls,200,1202,Request Successfull,emp_9037
18-08-2025 13:47,Accenture,Finance,ERROR,/api/logout,401,611,Unauthorized access attempt,emp_3148
18-08-2025 13:48,Cognizant,ERP,ERROR,/api/tickets,500,1162,Internal server error,emp_3217
18-08-2025 13:49,Cognizant,HRMS,ERROR,/api/invoice,500,1641,Internal server error,emp_6764
18-08-2025 13:50,IBM,ERP,ERROR,/api/invoice,401,462,Unauthorized access attempt,emp_8177
